t_ms,V1,V2,Vcm,Vdiff,Vout
13240,2.35231165310902,1.54239000235257,1.9473508277308,0.809921650756456,0.819259156674481
13260,2.35144990397718,1.54226686651304,1.94685838524511,0.809183037464141,0.818501851983907
13280,2.35060610409106,1.54213589905085,1.94637100157095,0.808470205040209,0.818996335988158
13300,2.34978049781186,1.54199689408696,1.94588869594941,0.8077836037249,0.820705199368654
13320,2.34897332101623,1.54184965382592,1.94541148742107,0.807123667190317,0.816318780608156
13340,2.34818480095859,1.54169398869206,1.94493939482533,0.806490812266524,0.815193754373814
13360,2.3474151561387,1.54152971746045,1.94447243679957,0.805885438678253,0.813121202030574
13380,2.34666459617473,1.54135666738229,1.94401063177851,0.805307928792437,0.818625800363726
13400,2.34593332168177,1.54117467430507,1.94355399799342,0.804758647376699,0.816312278339804
13420,2.34522152415589,1.54098358278694,1.94310255347142,0.804237941368954,0.815193509429676
13440,2.3445293858639,1.54078324620562,1.94265631603476,0.803746139658277,0.816740909903617
13460,2.34385707973872,1.54057352686155,1.94221530330013,0.80328355287717,0.813850086330307
13480,2.34320476928065,1.54035429607529,1.94177953267797,0.802850473205357,0.811590892342398
13500,2.34257260846437,1.54012543427912,1.94134902137175,0.802447174185242,0.811811226096094
13520,2.34196074165188,1.53988683110274,1.94092378637731,0.802073910549131,0.813514547210119
13540,2.34136930351138,1.53963838545305,1.94050384448221,0.801730918058336,0.815762192256976
13560,2.34079841894218,1.53938000558791,1.94008921226504,0.801418413354266,0.812934166610755
13580,2.34024820300557,1.53911160918397,1.93967990609477,0.801136593821591,0.810713103444254
13600,2.33971876086188,1.53883312339831,1.9392759421301,0.800885637463566,0.810969561328803
13620,2.33921018771364,1.53854448492403,1.93887733631883,0.800665702789606,0.811607230372853
13640,2.33872256875483,1.53824564003967,1.93848410439725,0.800476928715167,0.809989020230335
13660,2.33825597912647,1.53793654465247,1.93809626188947,0.800319434474,0.807316530052222
13680,2.33781048387828,1.53761716433544,1.93771382410686,0.800193319542842,0.808795760352883
13700,2.3373861379367,1.53728747435811,1.9373368061474,0.800098663578586,0.808783246198121
13720,2.3369829860791,1.53694745971113,1.93696522289512,0.800035526367971,0.807965050295004
13740,2.33660106291439,1.53659711512458,1.93659908901948,0.80000394778981,0.809033951209786
13760,2.33624039286974,1.53623644507993,1.93623841897483,0.800003947789809,0.810198889350535
13780,2.33590099018379,1.53586546381582,1.9358832269998,0.80003552636797,0.808174073382784
13800,2.33558285890606,1.53548419532747,1.93553352711676,0.800098663578586,0.809579013753397
13820,2.33528599290269,1.53509267335985,1.93518933313127,0.800193319542841,0.812015971932499
13840,2.33501037586851,1.53469094139451,1.93485065863151,0.800319434474,0.811396376234647
13860,2.33475598134536,1.53427905263019,1.93451751698777,0.800476928715168,0.811442873451788
13880,2.33452277274672,1.53385706995712,1.93418992135192,0.800665702789606,0.810425454573707
13900,2.33431070338865,1.53342506592508,1.93386788465687,0.800885637463566,0.811956399629006
13920,2.33411971652687,1.53298312270528,1.93355141961607,0.80113659382159,0.809789669553518
13940,2.33394974540016,1.5325313320459,1.93324053872303,0.801418413354266,0.811233444836681
13960,2.33380071327996,1.53206979522162,1.93293525425079,0.801730918058336,0.807238513951721
13980,2.33367253352602,1.53159862297689,1.93263557825146,0.802073910549131,0.812774022728484
14000,2.33356510964835,1.53111793546311,1.93234152255573,0.802447174185242,0.808498259301255
14020,2.3334783353751,1.53062786216974,1.93205309877242,0.802850473205357,0.811405402529339
14040,2.33341209472659,1.53012854184942,1.931770318288,0.803283552877169,0.815963269023763
14060,2.33336626209531,1.52962012243704,1.93149319226618,0.803746139658277,0.817148238207217
14080,2.33334070233187,1.52910276096292,1.93122173164739,0.804237941368954,0.817422353954451
14100,2.33333527083681,1.52857662346011,1.93095594714846,0.804758647376699,0.812634141637021
14120,2.33334981365831,1.52804188486587,1.93069584926209,0.805307928792437,0.813837106597947
14140,2.33338416759563,1.52749872891737,1.9304414482565,0.805885438678253,0.815664551336557
14160,2.33343816030827,1.52694734804175,1.93019275417501,0.806490812266524,0.816629160951049
14180,2.33351161043079,1.52638794324048,1.92994977683563,0.807123667190317,0.816981998879003
14200,2.33360432769316,1.52582072396826,1.92971252583071,0.807783603724899,0.819389037737513
14220,2.33371611304659,1.52524590800638,1.92948101052648,0.808470205040209,0.818544607872891
14240,2.33384675879487,1.52466372133073,1.9292552400628,0.809183037464141,0.821307231427523
14260,2.33399604873091,1.52407439797445,1.92903522335268,0.809921650756456,0.820722201421447
14280,2.3341637582786,1.52347817988543,1.92882096908201,0.810685578393169,0.821277430619213
14300,2.33434965463979,1.52287531677858,1.92861248570919,0.811474337861211,0.82057979167072
14320,2.33455349694637,1.52226606598317,1.92840978146477,0.812287430963195,0.82324735487022
14340,2.33477503641722,1.52165069228513,1.92821286435118,0.813124344132091,0.824961485221386
14360,2.33501401652017,1.52102946776456,1.92802174214236,0.813984548755605,0.826752587433611
14380,2.33527017313853,1.52040267162847,1.9278364223835,0.814867501510057,0.82605676465536
14400,2.33554323474248,1.51977059003891,1.9276569123907,0.815772644703566,0.822702419588068
14420,2.33583292256484,1.51913351593656,1.9274832192507,0.816699406628287,0.830445937073934
14440,2.33613895078138,1.51849174885986,1.92731534982062,0.817647201921528,0.826581181656509
14460,2.33646102669538,1.51784559475992,1.92715331072765,0.818615431935465,0.830070586292383
14480,2.33679885092646,1.51719536581118,1.92699710836882,0.81960348511527,0.823967049911759
14500,2.33715211760342,1.51654138021804,1.92684674891073,0.820610737385377,0.835582224551033
14520,2.33752051456114,1.51588396201748,1.92670223828931,0.821636552543662,0.829348203097314
14540,2.33790372354125,1.51522344087796,1.9265635822096,0.822680282663287,0.831316895561474
14560,2.33830142039647,1.51456015189454,1.9264307861455,0.823741268501935,0.833109952829651
14580,2.33871327529868,1.51389443538047,1.92630385533957,0.824818839918212,0.835474920644032
14600,2.33913895295029,1.51322663665537,1.92618279480283,0.825912316294914,0.833838060436469
14620,2.33957811279899,1.51255710583007,1.92606760931453,0.827021006968926,0.839045465782717
14640,2.34003040925573,1.51188619758827,1.925958303422,0.828144211667454,0.834135748120616
14660,2.34049549191562,1.51121427096528,1.92585488144045,0.829281220950336,0.839269465208096
14680,2.34097300578187,1.51054168912374,1.92575734745281,0.83043131665814,0.840686786897632
14700,2.34146259149242,1.50986881912666,1.92566570530954,0.831593772365766,0.841020646808437
14720,2.34196388554916,1.50919603170789,1.92557995862852,0.832767853841274,0.839172931725729
14740,2.34247652054972,1.50852370104008,1.9255001107949,0.833952819509639,0.844650368349196
14760,2.34300012542148,1.50785220450033,1.92542616496091,0.835147920921148,0.843281526272649
14780,2.34353432565788,1.50718192243375,1.92535812404582,0.836352403224134,0.847710068297463
14800,2.34407874355664,1.50651323791488,1.92529599073576,0.837565505641757,0.847136030890182
14820,2.34463299845992,1.50584653650739,1.92523976748365,0.838786461952531,0.850459868975654
14840,2.34519670699624,1.50518220602196,1.9251894565091,0.84001450097428,0.851493304134185
14860,2.3457694833239,1.50452063627266,1.92514505979828,0.841248847051236,0.851814610270427
14880,2.34635093937589,1.50386221883193,1.92510657910391,0.842488720543962,0.853022350703875
14900,2.34694068510603,1.50320734678425,1.92507401594514,0.843733338321785,0.853291240685836
14920,2.34753832873623,1.50255641447879,1.92504737160751,0.84498191425744,0.856426005103906
14940,2.34814347700468,1.50190981728108,1.92502664714288,0.846233659723604,0.854483905932119
14960,2.34875573541493,1.50126795132392,1.92501184336943,0.847487784091012,0.857249860240872
14980,2.3493747084855,1.50063121325766,1.92500296087158,0.848743495227833,0.858559483227346
15000,2.35,1.5,1.925,0.85,0.85919480059233
15020,2.35063121325766,1.4993747084855,1.92500296087158,0.851256504772167,0.860483740462271
15040,2.35126795132392,1.49875573541493,1.92501184336943,0.852512215908988,0.861451281036653
15060,2.35190981728108,1.49814347700468,1.92502664714288,0.853766340276397,0.864896423824616
15080,2.35255641447879,1.49753832873622,1.9250473716075,0.855018085742561,0.867983952120826
15100,2.35320734678425,1.49694068510603,1.92507401594514,0.856266661678215,0.868538309507003
15120,2.35386221883193,1.49635093937589,1.92510657910391,0.857511279456038,0.864939382391593
15140,2.35452063627266,1.4957694833239,1.92514505979828,0.858751152948764,0.869069395534002
15160,2.35518220602196,1.49519670699624,1.9251894565091,0.85998549902572,0.870829829490785
15180,2.35584653650739,1.49463299845992,1.92523976748365,0.861213538047469,0.869549063515606
15200,2.35651323791488,1.49407874355664,1.92529599073576,0.862434494358243,0.872174093827752
15220,2.35718192243375,1.49353432565788,1.92535812404582,0.863647596775866,0.875060388394547
15240,2.35785220450033,1.49300012542148,1.92542616496091,0.864852079078852,0.872975391180077
15260,2.35852370104008,1.49247652054972,1.9255001107949,0.866047180490361,0.876044606989196
15280,2.35919603170789,1.49196388554916,1.92557995862852,0.867232146158726,0.879129458318383
15300,2.35986881912666,1.49146259149242,1.92566570530954,0.868406227634234,0.878271270241517
15320,2.36054168912374,1.49097300578188,1.92575734745281,0.86956868334186,0.881751636601727
15340,2.36121427096528,1.49049549191562,1.92585488144045,0.870718779049664,0.881711932969134
15360,2.36188619758827,1.49003040925573,1.925958303422,0.871855788332547,0.880575064907126
15380,2.36255710583007,1.48957811279899,1.92606760931453,0.872978993031075,0.885998090720258
15400,2.36322663665537,1.48913895295029,1.92618279480283,0.874087683705086,0.884535035019637
15420,2.36389443538047,1.48871327529868,1.92630385533957,0.875181160081788,0.882483470466245
15440,2.36456015189454,1.48830142039647,1.9264307861455,0.876258731498065,0.884759252868942
15460,2.36522344087796,1.48790372354125,1.9265635822096,0.877319717336714,0.885358241364436
15480,2.36588396201748,1.48752051456114,1.92670223828931,0.878363447456338,0.883802603274629
15500,2.36654138021804,1.48715211760342,1.92684674891073,0.879389262614624,0.889240431759747
15520,2.36719536581119,1.48679885092645,1.92699710836882,0.88039651488473,0.89091962747344
15540,2.36784559475992,1.48646102669538,1.92715331072765,0.881384568064535,0.892447939899428
15560,2.36849174885986,1.48613895078138,1.92731534982062,0.882352798078472,0.893366533719197
15580,2.36913351593656,1.48583292256484,1.9274832192507,0.883300593371713,0.894282281797071
15600,2.36977059003891,1.48554323474248,1.9276569123907,0.884227355296435,0.892771383608326
15620,2.37040267162847,1.48527017313853,1.9278364223835,0.885132498489943,0.893002064185119
15640,2.37102946776456,1.48501401652017,1.92802174214236,0.886015451244396,0.896755771579419
15660,2.37165069228513,1.48477503641722,1.92821286435118,0.886875655867909,0.895652285203335
15680,2.37226606598317,1.48455349694637,1.92840978146477,0.887712569036805,0.898046946681226
15700,2.37287531677858,1.48434965463979,1.92861248570919,0.88852566213879,0.897454630897471
15720,2.37347817988543,1.4841637582786,1.92882096908201,0.889314421606831,0.89892796210044
15740,2.37407439797445,1.48399604873091,1.92903522335268,0.890078349243544,0.902298774473296
15760,2.37466372133073,1.48384675879487,1.9292552400628,0.89081696253586,0.899688172127103
15780,2.37524590800638,1.48371611304659,1.92948101052648,0.891529794959791,0.896551442810816
15800,2.37582072396826,1.48360432769315,1.92971252583071,0.892216396275101,0.901535558488031
15820,2.37638794324048,1.48351161043079,1.92994977683563,0.892876332809683,0.903331556392219
15840,2.37694734804175,1.48343816030827,1.93019275417501,0.893509187733476,0.905839425108603
15860,2.37749872891737,1.48338416759562,1.9304414482565,0.894114561321748,0.90356599838172
15880,2.37804188486587,1.48334981365831,1.93069584926209,0.894692071207563,0.904766151760526
15900,2.37857662346011,1.48333527083681,1.93095594714846,0.895241352623301,0.90639115919276
15920,2.37910276096292,1.48334070233187,1.93122173164739,0.895762058631046,0.907099497984607
15940,2.37962012243704,1.48336626209531,1.93149319226618,0.896253860341723,0.908548733863208
15960,2.38012854184942,1.48341209472659,1.931770318288,0.896716447122831,0.905054365517138
15980,2.38062786216974,1.4834783353751,1.93205309877242,0.897149526794643,0.908356350532798
16000,2.38111793546311,1.48356510964835,1.93234152255573,0.897552825814758,0.906502587498605
16020,2.38159862297689,1.48367253352602,1.93263557825146,0.897926089450869,0.908247829137082
16040,2.38206979522162,1.48380071327996,1.93293525425079,0.898269081941664,0.910990334256888
16060,2.3825313320459,1.48394974540016,1.93324053872303,0.898581586645734,0.90768633738866
16080,2.38298312270528,1.48411971652687,1.93355141961607,0.89886340617841,0.91204718405268
16100,2.38342506592508,1.48431070338865,1.93386788465687,0.899114362536434,0.909149976038867
16120,2.38385706995712,1.48452277274672,1.93418992135192,0.899334297210394,0.908300135927004
16140,2.38427905263019,1.48475598134536,1.93451751698777,0.899523071284833,0.911015389234419
16160,2.38469094139451,1.48501037586851,1.93485065863151,0.899680565526,0.907799997152698
16180,2.38509267335985,1.48528599290269,1.93518933313127,0.899806680457159,0.909023814411362
16200,2.38548419532747,1.48558285890606,1.93553352711676,0.899901336421414,0.909336800615643
16220,2.38586546381582,1.48590099018379,1.9358832269998,0.89996447363203,0.908348379370225
16240,2.38623644507993,1.48624039286974,1.93623841897483,0.899996052210191,0.911389625190874
16260,2.38659711512458,1.48660106291439,1.93659908901948,0.899996052210191,0.912081074851896
16280,2.38694745971113,1.4869829860791,1.93696522289512,0.89996447363203,0.908782463317918
16300,2.38728747435811,1.4873861379367,1.9373368061474,0.899901336421414,0.911604311518985
16320,2.38761716433544,1.48781048387828,1.93771382410686,0.899806680457159,0.907893147841857
16340,2.38793654465247,1.48825597912647,1.93809626188947,0.899680565526,0.910932717253656
16360,2.38824564003967,1.48872256875483,1.93848410439725,0.899523071284833,0.907951082204209
16380,2.38854448492403,1.48921018771364,1.93887733631883,0.899334297210394,0.907753765388242
16400,2.38883312339831,1.48971876086188,1.9392759421301,0.899114362536435,0.911343974795651
16420,2.38911160918397,1.49024820300557,1.93967990609477,0.89886340617841,0.908195093292899
16440,2.38938000558791,1.49079841894218,1.94008921226504,0.898581586645734,0.90638647149282
16460,2.38963838545305,1.49136930351138,1.94050384448221,0.898269081941664,0.908515749564768
16480,2.38988683110275,1.49196074165188,1.94092378637731,0.897926089450869,0.906086073228011
16500,2.39012543427912,1.49257260846437,1.94134902137175,0.897552825814758,0.904020720183343
16520,2.39035429607529,1.49320476928065,1.94177953267797,0.897149526794643,0.90666039546336
16540,2.39057352686155,1.49385707973872,1.94221530330013,0.896716447122831,0.903394518586457
16560,2.39078324620562,1.4945293858639,1.94265631603476,0.896253860341723,0.906097594785057
16580,2.39098358278694,1.49522152415589,1.94310255347142,0.895762058631046,0.901134983528354
16600,2.39117467430507,1.49593332168177,1.94355399799342,0.895241352623301,0.903869380689427
16620,2.39135666738229,1.49666459617473,1.94401063177851,0.894692071207563,0.904153983285403
16640,2.39152971746045,1.4974151561387,1.94447243679957,0.894114561321748,0.90360620750057
16660,2.39169398869206,1.49818480095859,1.94493939482533,0.893509187733476,0.903844566082302
16680,2.39184965382592,1.49897332101623,1.94541148742107,0.892876332809683,0.900638147396761
16700,2.39199689408696,1.49978049781186,1.94588869594941,0.892216396275101,0.902673657521702
16720,2.39213589905085,1.50060610409106,1.94637100157095,0.891529794959791,0.902054520194257
16740,2.39226686651304,1.50144990397718,1.94685838524511,0.89081696253586,0.899578309036986
16760,2.39239000235257,1.50231165310902,1.9473508277308,0.890078349243544,0.907421164052932
16780,2.39250552039065,1.50319109878382,1.94784830958724,0.889314421606831,0.901870556412337
16800,2.39261364224409,1.5040879801053,1.9483508111747,0.888525662138789,0.90056193573729
16820,2.39271459717368,1.50500202813687,1.94885831265527,0.887712569036805,0.897928534177691
16840,2.39280862192763,1.50593296605972,1.94937079399368,0.886875655867909,0.893338813778535
16860,2.39289596058022,1.50688050933583,1.94988823495802,0.886015451244396,0.894490840437574
16880,2.3929768643656,1.50784436587566,1.95041061512063,0.885132498489943,0.894125112878811
16900,2.39305159150703,1.5088242362106,1.95093791385882,0.884227355296435,0.894929350532188
16920,2.39312040704159,1.50981981366988,1.95147011035574,0.883300593371713,0.891883907036784
16940,2.39318358264042,1.51083078456195,1.95200718360118,0.882352798078472,0.892995017624136
16960,2.39324139642469,1.51185682836016,1.95254911239242,0.881384568064535,0.893201888890123
16980,2.3932941327774,1.51289761789267,1.95309587533504,0.88039651488473,0.889959869252916
17000,2.39334208215107,1.51395281953645,1.95364745084376,0.879389262614624,0.887051605908764
17020,2.3933855408715,1.51502209341516,1.95420381714333,0.878363447456338,0.888874617867411
17040,2.39342481093773,1.51610509360101,1.95476495226937,0.877319717336714,0.888282868198163
17060,2.39346019981825,1.51720146832018,1.95533083406921,0.876258731498065,0.88363284984829
17080,2.39349202024372,1.51831086016193,1.95590144020282,0.875181160081788,0.887802599475912
17100,2.39352058999619,1.5194329062911,1.95647674814365,0.874087683705085,0.884225317630271
17120,2.39354623169504,1.52056723866397,1.95705673517951,0.872978993031075,0.881806939446303
17140,2.39356927257979,1.52171348424724,1.95764137841351,0.871855788332547,0.88116132289803
17160,2.39359004428978,1.52287126524011,1.95823065476495,0.870718779049664,0.882784817080553
17180,2.39360888264112,1.52404019929926,1.95882454097019,0.86956868334186,0.879798598201728
17200,2.39362612740075,1.52521989976651,1.95942301358363,0.868406227634234,0.878382780632269
17220,2.39364212205796,1.52640997589923,1.9600260489786,0.867232146158726,0.876132530379869
17240,2.39365721359346,1.5276100331031,1.96063362334828,0.86604718049036,0.876889269750413
17260,2.39367175224612,1.52881967316727,1.96124571270669,0.864852079078852,0.87302374286206
17280,2.39368609127752,1.53003849450165,1.96186229288958,0.863647596775866,0.874296186956859
17300,2.39370058673455,1.53126609237631,1.96248333955543,0.862434494358243,0.87949574035249
17320,2.39371559721011,1.53250205916264,1.96310882818637,0.861213538047469,0.871314661658074
17340,2.39373148360205,1.53374598457633,1.96373873408919,0.85998549902572,0.868989122313888
17360,2.39374860887066,1.53499745592189,1.96437303239627,0.858751152948764,0.870611598128456
17380,2.39376733779464,1.5362560583386,1.96501169806662,0.857511279456038,0.866311478863904
17400,2.3937880367259,1.53752137504768,1.96565470588679,0.856266661678215,0.865280195765765
17420,2.39381107334322,1.53879298760066,1.96630203047194,0.855018085742561,0.864783671811048
17440,2.39383681640501,1.54007047612862,1.96695364626681,0.853766340276397,0.863768880422066
17460,2.39386563550122,1.54135341959223,1.96760952754673,0.852512215908989,0.863215449039573
17480,2.39389790080469,1.54264139603252,1.96826964841861,0.851256504772167,0.862520785217715
17500,2.39393398282202,1.54393398282202,1.96893398282202,0.85,0.860473788000623
17520,2.39397425214409,1.54523075691626,1.96960250453017,0.848743495227833,0.857204330344339
17540,2.39401907919649,1.54653129510547,1.97027518715098,0.847487784091012,0.857094066937715
17560,2.39406883398988,1.54783517426628,1.97095200412808,0.846233659723604,0.855940115559817
17580,2.39412388587062,1.54914197161318,1.9716329287419,0.844981914257439,0.854660546876442
17600,2.39418460327159,1.5504512649498,1.9723179341107,0.843733338321785,0.85678086991718
17620,2.39425135346362,1.55176263291966,1.97300699319164,0.842488720543962,0.857539037458832
17640,2.39432450230746,1.55307565525623,1.97370007878185,0.841248847051236,0.850322555971429
17660,2.39440441400663,1.55438991303235,1.97439716351949,0.840014500974279,0.850452143423868
17680,2.39449145086113,1.5557049889086,1.97509821988486,0.838786461952531,0.849946728022469
17700,2.39458597302233,1.55702046738057,1.97580322020145,0.837565505641758,0.85054063650783
17720,2.39468833824912,1.55833593502499,1.97651213663706,0.836352403224134,0.847029884077135
17740,2.39479890166544,1.55965098074429,1.97722494120487,0.835147920921148,0.845156604660325
17760,2.3949180155194,1.56096519600976,1.97794160576458,0.83395281950964,0.845147607802892
17780,2.39504602894415,1.56227817510288,1.97866210202351,0.832767853841274,0.84041235400389
17800,2.39518328772058,1.56358951535481,1.9793864015377,0.831593772365766,0.842397585614086
17820,2.3953301340421,1.56489881738396,1.98011447571303,0.83043131665814,0.839911655060929
17840,2.39548690628156,1.56620568533123,1.9808462958064,0.829281220950336,0.836205301897632
17860,2.39565393876051,1.56750972709306,1.98158183292678,0.828144211667453,0.837236629470252
17880,2.39583156152091,1.56881055455199,1.98232105803645,0.827021006968926,0.836755954077947
17900,2.39602010009951,1.5701077838046,1.98306394195205,0.825912316294914,0.836038535355942
17920,2.39621987530492,1.5714010353867,1.98381045534581,0.824818839918212,0.833903745268671
17940,2.39643120299761,1.57268993449568,1.98456056874665,0.823741268501935,0.835426743334285
17960,2.39665439387302,1.57397411120973,1.98531425254137,0.822680282663287,0.833339257187974
17980,2.39688975324767,1.57525320070401,1.98607147697584,0.821636552543662,0.829441542916727
18000,2.39713758084882,1.57652684346344,1.98683221215613,0.820610737385376,0.828241925601252
18020,2.39739817060735,1.57779468549208,1.98759642804971,0.81960348511527,0.831622453015744
18040,2.39767181045439,1.57905637851893,1.98836409448666,0.818615431935465,0.830239293232835
18060,2.39795878212158,1.58031158020005,1.98913518116081,0.817647201921528,0.826405526323712
18080,2.39825936094513,1.58155995431684,1.98990965763099,0.816699406628288,0.825060953893143
18100,2.39857381567396,1.5828011709704,1.99068749332218,0.815772644703566,0.825623077247661
18120,2.3989024082818,1.58403490677174,1.99146865752677,0.814867501510058,0.824980130049348
18140,2.39924539378354,1.58526084502793,1.99225311940574,0.813984548755605,0.824480754657017
18160,2.39960302005591,1.58647867592381,1.99304084798986,0.813124344132091,0.826497633276078
18180,2.39997552766257,1.58768809669937,1.99383181218097,0.812287430963195,0.825522407776907
18200,2.40036314968376,1.58888881182255,1.99462598075315,0.811474337861211,0.820395356529568
18220,2.40076611155057,1.59008053315741,1.99542332235399,0.810685578393169,0.822609449220264
18240,2.40118463088403,1.59126298012758,1.99622380550581,0.809921650756456,0.822115407713095
18260,2.40161891733896,1.59243587987482,1.99702739860689,0.809183037464141,0.821318015335311
18280,2.40206917245288,1.59359896741267,1.99783406993277,0.808470205040209,0.820124525160481
18300,2.40253558949989,1.59475198577499,1.99864378763744,0.807783603724899,0.819089934796388
18320,2.4030183533498,1.59589468615948,1.99945651975464,0.807123667190318,0.816841508075483
18340,2.40351764033234,1.59702682806581,2.00027223419908,0.806490812266524,0.815596565357536
18360,2.40403361810688,1.59814817942863,2.00109089876776,0.805885438678253,0.816855324531842
18380,2.40456644553742,1.59925851674498,2.0019124811412,0.805307928792437,0.81699171669058
18400,2.40511627257309,1.60035762519639,2.00273694888474,0.804758647376699,0.816495143779449
18420,2.40568324013429,1.60144529876533,2.00356426944981,0.804237941368954,0.811674582815551
18440,2.40626748000434,1.60252134034606,2.0043944101752,0.803746139658277,0.813272476640232
18460,2.40686911472697,1.6035855618498,2.00522733828838,0.803283552877169,0.814641898832788
18480,2.40748825750946,1.6046377843041,2.00606302090678,0.802850473205357,0.81327275765677
18500,2.40812501213169,1.60567783794645,2.00690142503907,0.802447174185242,0.812157024763895
18520,2.40877947286106,1.60670556231193,2.0077425175865,0.802073910549131,0.812048677583569
18540,2.40945172437333,1.607720806315,2.00858626534417,0.801730918058336,0.81039184069207
18560,2.41014184167949,1.60872342832523,2.00943263500236,0.801418413354266,0.814008420335895
18580,2.41084989005865,1.60971329623706,2.01028159314786,0.801136593821591,0.811089020005578
18600,2.41157592499702,1.61069028753346,2.01113310626524,0.800885637463566,0.809154935956039
18620,2.41231999213303,1.61165428934343,2.01198714073823,0.800665702789606,0.811435450887845
18640,2.41308212720859,1.61260519849342,2.01284366285101,0.800476928715168,0.808997647427693
18660,2.41386235602655,1.61354292155255,2.01370263878955,0.800319434474,0.811212317086419
18680,2.41466069441437,1.61446737487153,2.01456403464295,0.800193319542841,0.810264815183255
18700,2.41547714819408,1.61537848461549,2.01542781640478,0.800098663578587,0.812330534555746
18720,2.41631171315841,1.61627618679043,2.01629394997442,0.800035526367971,0.807771966562744
18740,2.4171643750533,1.61716042726349,2.01716240115839,0.80000394778981,0.810255214655681
18760,2.41803510956663,1.61803116177683,2.01803313567173,0.80000394778981,0.810978665368309
18780,2.41892388232332,1.61888835595534,2.01890611913933,0.800035526367971,0.80896254135155
18800,2.41983064888659,1.61973198530801,2.0197813170973,0.800098663578586,0.810585871674042
18820,2.42075535476574,1.6205620352229,2.02065869499432,0.800193319542841,0.811789895723778
18840,2.42169793543001,1.62137850095601,2.02153821819301,0.800319434474,0.808528555080227
18860,2.4226583163289,1.62218138761373,2.02241985197131,0.800476928715168,0.812014263262211
18880,2.42363641291863,1.62297071012902,2.02330356152382,0.800665702789606,0.81389998306326
18900,2.42463213069499,1.62374649323142,2.02418931196321,0.800885637463566,0.811478953312473
18920,2.42564536523235,1.62450877141076,2.02507706832155,0.801136593821591,0.80805269057377
18940,2.42667600222889,1.62525758887463,2.02596679555176,0.801418413354266,0.811199772530684
18960,2.42772391755809,1.62599299949975,2.02685845852892,0.801730918058336,0.815613049682436
18980,2.42878897732627,1.62671506677714,2.0277520220517,0.802073910549131,0.811120422993029
19000,2.42987103793638,1.62742386375114,2.02864745084376,0.802447174185242,0.815046962936193
19020,2.43096994615776,1.62811947295241,2.02954470955508,0.802850473205357,0.812687836868537
19040,2.43208553920203,1.62880198632486,2.03044376276344,0.803283552877169,0.812231444462984
19060,2.4332176448049,1.62947150514662,2.03134457497576,0.803746139658277,0.814414487386035
19080,2.43436608131398,1.63012813994503,2.0322471106295,0.804237941368954,0.814139337995485
19100,2.43553065778247,1.63077201040577,2.03315133409412,0.804758647376699,0.816915630632075
19120,2.43671117406862,1.63140324527618,2.0340572096724,0.805307928792437,0.815228235287683
19140,2.43790742094107,1.63202198226282,2.03496470160194,0.805885438678252,0.813614139399465
19160,2.43911918018978,1.63262836792325,2.03587377405652,0.806490812266524,0.816236607808714
19180,2.44034622474265,1.63322255755233,2.03678439114749,0.807123667190318,0.81532596810297
19200,2.44158831878772,1.63380471506282,2.03769651692527,0.807783603724899,0.821499049987594
19220,2.44284521790079,1.63437501286058,2.03861011538069,0.808470205040209,0.820432907150811
19240,2.44411666917851,1.63493363171437,2.03952515044644,0.809183037464141,0.820898674452333
19260,2.44540241137674,1.63548076062028,2.04044158599851,0.809921650756456,0.822645657560624
19280,2.44670217505418,1.63601659666101,2.04135938585759,0.810685578393169,0.821401567161769
19300,2.44801568272112,1.63654134485991,2.04227851379052,0.811474337861211,0.821343769573233
19320,2.44934264899329,1.63705521803009,2.04319893351169,0.812287430963195,0.818704052064533
19340,2.45068278075056,1.63755843661847,2.04412060868452,0.813124344132091,0.826472942880452
19360,2.45203577730064,1.63805122854504,2.04504350292284,0.813984548755605,0.823794755202693
19380,2.4534013305474,1.63853382903734,2.04596757979237,0.814867501510058,0.826383331796857
19400,2.45477912516392,1.63900648046036,2.04689280281214,0.815772644703566,0.826319989697344
19420,2.45616883877007,1.63946943214179,2.04781913545593,0.816699406628287,0.828254677059056
19440,2.45757014211447,1.63992294019294,2.04874654115371,0.817647201921528,0.827856523621135
19460,2.45898269926082,1.64036726732536,2.04967498329309,0.818615431935465,0.82791458876337
19480,2.4604061677784,1.64080268266313,2.05060442522077,0.81960348511527,0.83163552859412
19500,2.46184019893665,1.64122946155128,2.05153483024397,0.820610737385376,0.834135310972569
19520,2.46328443790372,1.64164788536006,2.05246616163189,0.821636552543662,0.829792489425249
19540,2.46473852394881,1.64205824128552,2.05339838261716,0.822680282663287,0.836750919969917
19560,2.46620209064827,1.64246082214634,2.0543314563973,0.823741268501935,0.838200437431428
19580,2.46767476609526,1.64285592617705,2.05526534613616,0.824818839918212,0.836998479256596
19600,2.46915617311281,1.6432438568179,2.05620001496535,0.825912316294914,0.838560463093126
19620,2.47064592947023,1.64362492250131,2.05713542598577,0.827021006968925,0.835926187406042
19640,2.4721436481027,1.64399943643525,2.05807154226898,0.828144211667453,0.840323326061764
19660,2.47364893733388,1.64436771638354,2.05900832685871,0.829281220950336,0.840778668973976
19680,2.47516140110139,1.64473008444325,2.05994574277232,0.83043131665814,0.843763598550242
19700,2.47668063918511,1.64508686681934,2.06088375300222,0.831593772365766,0.844529168336578
19720,2.47820624743803,1.64543839359675,2.06182232051739,0.832767853841274,0.843453969632394
